Player ID;Group name;League ID;Description;Session ID;Types;Session end (Local timezone);Session end date (Local timezone);Session end date (UTC);Session end time (Local timezone);Session end time (UTC);Session end (UTC);Session begin (Local timezone);Session begin date (Local timezone);Session begin date (UTC);Session begin time (Local timezone);Session begin time (UTC);Session begin (UTC);Distance (m);Distance (speed | very slow) (m);Distance (speed | slow) (m);Distance (speed | moderate) (m);Distance (speed | fast) (m);Distance (speed | very fast) (m);Distance (speed | sprint) (m);Distance / min (m);Distance / min (speed | very slow) (m);Distance / min (speed | slow) (m);Distance / min (speed | moderate) (m);Distance / min (speed | fast) (m);Distance / min (speed | very fast) (m);Distance / min (speed | sprint) (m);Duration (s);Position;Speed (Ø) (km/h);Speed (max.) (km/h);Speed (% of max.) (%);Time on Ice (s);Time (s);Time (speed | very slow) (s);Time (speed | slow) (s);Time (speed | moderate) (s);Time (speed | fast) (s);Time (speed | very fast) (s);Time (speed | sprint) (s);Accumulated Acceleration Load;Acceleration Load (load | very low);Acceleration Load (load | low);Acceleration Load (load | medium);Acceleration Load (load | high);Acceleration Load (load | very high);Acceleration Load (load | near max);Acceleration Load (load | max);Accumulated Acceleration Load / min;Acceleration Load / min;Acceleration Load (max.);Acceleration Load (time | high) (s);Acceleration Load (time | low) (s);Acceleration Load (time | max) (s);Acceleration Load (time | medium) (s);Acceleration Load (time | near max) (s);Acceleration Load (time | very high) (s);Acceleration Load (time | very low) (s);Acceleration (max.) (m/s²);Deceleration (max.) (m/s²);Anaerobic Activity (distance) (m);Anaerobic Activity (time) (s);High Speed and Acceleration Distance (m);High Speed and Acceleration Distance / min (m);High Metabolic Power Distance (m);High Metabolic Power Distance / min (m);High Speed and Acceleration Time (s);Accels Load;Accel 1;Accel 2;Accel 3;Accel 4;Accels Load / min;Accel 1 / min;Accel 2 / min;Accel 3 / min;Accel 4 / min;Decels Load;Decel 1;Decel 2;Decel 3;Decel 4;Decels Load / min;Decel 1 / min;Decel 2 / min;Decel 3 / min;Decel 4 / min;Mechanical Intensity;Mechanical Intensity (def.);Mechanical Intensity (off.);Mechanical Load;Mechanical Load (def.);Mechanical Load (off.);Metabolic Power (Ø) (W);Metabolic Power (max.) (W);Metabolic Power per mass (Ø) (W/kg);Metabolic Power per mass (max.) (W/kg);Metabolic Power (time | high) (s);Metabolic Power (time | low) (s);Metabolic Power (time | medium) (s);Metabolic Power (time | very high) (s);Metabolic Power (time | very low) (s);Metabolic Work (kcal);Metabolic Work / min (kcal);Physio Intensity;Physio Load;Heart Rate Recoveries;Heart Rate Recoveries / min;Heart Rate (Ø) (bpm);Heart Rate (max.) (bpm);Heart Rate (min.) (bpm);Heart rate (% of max.) (%);Heart Rate (% of HRR) (%);Heart Rate (time | 0 - 50%) (s);Heart Rate (time | 50 - 60%) (s);Heart Rate (time | 60 - 70%) (s);Heart Rate (time | 70 - 80%) (s);Heart Rate (time | 80 - 90%) (s);Heart Rate (time | ? 90%) (s);Human Core Temperature (Ø) (°C);Human Core Temperature (max.) (°C);Activation Gluteus (total);Activation Hamstrings (total);Muscle Load (total);Activation Quadrizeps (total);TRIMP;Accelerations;Accelerations (low);Accelerations (medium);Accelerations (high);Accelerations (very high);Accelerations (near max);Accelerations (max);Accelerations / min;Accelerations / min (low);Accelerations / min (medium);Accelerations / min (high);Accelerations / min (very high);Accelerations / min (near max);Accelerations / min (max);Changes of Direction;Changes of Direction (left);Changes of Direction (right);Changes of Direction / min;Changes of Direction / min (left);Changes of Direction / min (right);Changes of Orientation;Changes of Orientation / min;Changes of Pace;Changes of Pace (low);Changes of Pace (medium);Changes of Pace (high);Changes of Pace (very high);Changes of Pace / min;Changes of Pace / min (low);Changes of Pace / min (medium);Changes of Pace / min (high);Changes of Pace / min (very high);Decelerations;Decelerations (low);Decelerations (medium);Decelerations (high);Decelerations (very high);Decelerations / min;Decelerations / min (low);Decelerations / min (medium);Decelerations / min (high);Decelerations / min (very high);Down on Pads;Down on Pads / min;Exertions;Exertions (low);Exertions (medium);Exertions (high);Exertions (very high);Exertions / min;Exertions / min (low);Exertions / min (medium);Exertions / min (high);Exertions / min (very high);Impacts;Impacts / min;Shifts;Shifts / min;Skating Transitions;Skating Transitions (left);Skating Transitions (right);Skating Transitions / min;Skating Transitions / min (left);Skating Transitions / min (right);Speed Zone Entries;Speed Zone Entries (very slow);Speed Zone Entries (slow);Speed Zone Entries (moderate);Speed Zone Entries (fast);Speed Zone Entries (very fast);Speed Zone Entries (sprint);Speed Zone Entries / min;Speed Zone Entries / min (very slow);Speed Zone Entries / min (slow);Speed Zone Entries / min (moderate);Speed Zone Entries / min (fast);Speed Zone Entries / min (very fast);Speed Zone Entries / min (sprint);Sprints;Sprints (low);Sprints (medium);Sprints (high);Sprints (very high);Sprints (near max);Sprints / min;Sprints / min (low);Sprints / min (medium);Sprints / min (high);Sprints / min (very high);Sprints / min (near max);Turns;Sharp Turns;Wide Turns;Turns / min;Sharp Turns / min;Wide Turns / min
11;Offense;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;3648;707;532;638;968;391;412;213;41;31;37;56;23;24;7868;F;12.77;29.74;59;1028;1028;394;160;153;195;66;61;189.14;22.19;28.38;34.18;28.39;25.6;20.92;29.49;11.03;1.89;11.24;140;205;87;190;78;99;229;3.88;-5.72;203;41;1311;76;1591;93;254;446.61;145.82;157.37;137.4;6.02;26.06;8.51;9.18;8.02;0.35;212.55;69.52;50.58;66.2;26.26;12.4;4.06;2.95;3.86;1.53;38.46;;;659.16;0;0;341.29;1685.81;4.16;20.56;214;304;288;107;116;81.4;4.75;40.6;696.7;0;0;;;;0;0;;;;;;;;;;;;;0;74;72;2;0;0;0;0;4.32;4.2;0.12;0;0;0;0;16;7;9;0.93;0.41;0.53;11;0.64;22;20;2;0;0;1.28;1.17;0.12;0;0;68;13;18;12;25;3.97;0.76;1.05;0.7;1.46;0;0;33;0;0;0;33;1.93;0;0;0;1.93;4;0.23;20;1.17;50;28;22;2.92;1.63;1.28;125;0;24;22;43;14;22;7.29;0;1.4;1.28;2.51;0.82;1.28;25;6;15;4;0;0;1.46;0.35;0.88;0.23;0;0;48;10;38;2.8;0.58;2.22
12;Offense;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;2747;419;373;497;723;348;388;231;35;31;42;61;29;33;7868;F;13.87;32.65;65;713;713;228;108;120;141;57;58;139.4;12.83;20.9;26.06;26.29;20.61;13.62;19.08;11.73;1.95;6.36;118;144;55;145;49;81;120;4.09;-6.85;110;23;1086;91;1326;112;202;330.49;120.88;113.48;89.59;6.53;27.81;10.17;9.55;7.54;0.55;141.72;48.34;30.41;50.59;12.38;11.92;4.07;2.56;4.26;1.04;39.73;;;472.21;0;0;336.13;1505.27;4.48;20.07;164;183;203;91;72;55.93;4.71;40.4;479.9;0;0;;;;0;0;;;;;;;;;;;;;0;46;42;4;0;0;0;0;3.87;3.53;0.34;0;0;0;0;18;10;8;1.51;0.84;0.67;5;0.42;15;15;0;0;0;1.26;1.26;0;0;0;38;2;7;10;19;3.2;0.17;0.59;0.84;1.6;0;0;20;0;0;0;20;1.68;0;0;0;1.68;1;0.08;13;1.09;42;24;18;3.53;2.02;1.51;115;0;23;23;33;18;18;9.68;0;1.94;1.94;2.78;1.51;1.51;19;5;7;5;2;0;1.6;0.42;0.59;0.42;0.17;0;43;9;34;3.62;0.76;2.86
13;Defense;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;1324;223;167;241;331;234;128;226;38;28;41;57;40;22;7868;D;13.58;29.25;58;351;351;120;49;59;66;39;19;70.36;5.93;9.73;12.06;14.03;11.48;7.17;9.96;12.03;1.99;5.84;62;66;29;66;25;45;57;4.47;-5.6;57;11;616;105;753;129;133;201.6;65.23;62.36;68.66;5.35;34.46;11.15;10.66;11.74;0.91;95.28;17.83;18.77;38;20.67;16.29;3.05;3.21;6.5;3.53;50.74;;;296.88;0;0;337.75;1669.06;4.63;22.86;96;86;87;47;35;28.54;4.88;38.5;225.1;0;0;;;;0;0;;;;;;;;;;;;;0;34;30;3;1;0;0;0;5.81;5.13;0.51;0.17;0;0;0;10;6;4;1.71;1.03;0.68;3;0.51;11;11;0;0;0;1.88;1.88;0;0;0;37;3;4;8;22;6.32;0.51;0.68;1.37;3.76;0;0;9;0;0;0;9;1.54;0;0;0;1.54;1;0.17;9;1.54;23;11;12;3.93;1.88;2.05;58;0;8;11;16;14;9;9.91;0;1.37;1.88;2.73;2.39;1.54;14;5;6;3;0;0;2.39;0.85;1.03;0.51;0;0;20;2;18;3.42;0.34;3.08
14;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;5368;846;589;731;1541;727;935;232;37;25;32;67;31;40;7868;FW;13.9;36.09;72;1390;1390;494;173;176;297;121;129;251.17;28.74;33.46;43.42;40.45;33.82;25.38;45.89;10.84;1.82;13.09;177;246;135;240;84;138;371;4.07;-5.73;373;79;2286;99;2587;112;379;534.41;226.16;179.43;115.43;13.38;23.07;9.76;7.74;4.98;0.58;230.15;94.92;61.1;56.06;18.07;9.93;4.1;2.64;2.42;0.78;33;;;764.55;0;0;0;0;4.28;29.9;331;404;347;163;146;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;75;72;3;0;0;0;0;3.24;3.11;0.13;0;0;0;0;12;9;3;0.52;0.39;0.13;23;0.99;23;22;1;0;0;0.99;0.95;0.04;0;0;61;15;17;12;17;2.63;0.65;0.73;0.52;0.73;0;0;59;0;0;0;59;2.55;0;0;0;2.55;0;0;24;1.04;48;22;26;2.07;0.95;1.12;162;0;25;28;48;33;28;6.99;0;1.08;1.21;2.07;1.42;1.21;41;14;15;7;4;1;1.77;0.6;0.65;0.3;0.17;0.04;77;10;67;3.32;0.43;2.89
15;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;2286;315;196;303;580;489;404;245;34;21;32;62;52;43;7868;FW;14.72;34.31;69;559;559;162;59;78;114;87;60;118.63;8.25;14.23;20.16;22.74;19.32;14.96;18.98;12.73;2.14;13.62;98;89;53;113;50;81;75;3.64;-5.51;124;23;1164;125;1181;127;205;229.97;75.61;72;80.69;1.67;24.67;8.11;7.72;8.66;0.18;110.28;30.76;27.88;36.91;14.72;11.83;3.3;2.99;3.96;1.58;36.5;;;340.25;0;0;419.56;1498.06;4.94;17.62;160;133;133;88;45;48.32;5.18;48.6;452.6;0;0;;;;0;0;;;;;;;;;;;;;0;34;32;2;0;0;0;0;3.65;3.43;0.21;0;0;0;0;14;7;7;1.5;0.75;0.75;4;0.43;15;15;0;0;0;1.61;1.61;0;0;0;34;5;4;11;14;3.65;0.54;0.43;1.18;1.5;0;0;23;0;0;0;23;2.47;0;0;0;2.47;3;0.32;13;1.39;42;31;11;4.51;3.33;1.18;80;0;11;15;12;27;15;8.58;0;1.18;1.61;1.29;2.9;1.61;22;12;4;5;1;0;2.36;1.29;0.43;0.54;0.11;0;24;4;20;2.57;0.43;2.15
16;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;2580;276;236;402;647;509;511;244;26;22;38;61;48;48;7868;FW;14.63;34.03;68;635;635;163;75;102;136;84;74;122.41;9.72;18.08;21.15;23.81;19.52;14.95;15.18;11.56;2.02;11.16;101;127;61;114;51;87;93;3.73;-5.1;91;17;1304;123;1333;126;215;256.65;87.69;94.6;72.68;1.67;24.25;8.29;8.94;6.87;0.16;123.39;33.36;29.63;47.61;12.8;11.66;3.15;2.8;4.5;1.21;35.91;;;380.04;0;0;424.99;1895.57;5;22.3;168;129;161;112;65;60.05;5.67;48.3;510.8;0;0;;;;0;0;;;;;;;;;;;;;0;40;38;2;0;0;0;0;3.78;3.59;0.19;0;0;0;0;7;2;5;0.66;0.19;0.47;7;0.66;11;11;0;0;0;1.04;1.04;0;0;0;43;5;11;13;14;4.06;0.47;1.04;1.23;1.32;0;0;18;0;0;0;18;1.7;0;0;0;1.7;2;0.19;15;1.42;21;13;8;1.98;1.23;0.76;89;0;9;10;28;16;26;8.41;0;0.85;0.94;2.65;1.51;2.46;28;10;11;6;1;0;2.65;0.94;1.04;0.57;0.09;0;41;4;37;3.87;0.38;3.5
17;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;1708;334;220;283;462;218;192;223;44;29;37;60;28;25;7868;FW;13.39;30.24;60;459;459;165;65;71;91;39;28;92.02;8.61;12.62;15.16;15.56;15.61;9.56;14.9;12.02;2.05;11.15;68;76;43;82;39;61;88;4.35;-4.06;104;23;652;85;761;99;128;204.43;57.32;64.15;77.1;5.86;26.71;7.49;8.38;10.07;0.77;97.64;27;24.15;42.81;3.68;12.76;3.53;3.16;5.59;0.48;39.46;;;302.06;0;0;381.11;3229.93;4.48;38;98;144;109;65;43;39.85;5.21;44.2;338;0;0;;;;0;0;;;;;;;;;;;;;0;34;31;3;0;0;0;0;4.44;4.05;0.39;0;0;0;0;11;9;2;1.44;1.18;0.26;5;0.65;10;9;1;0;0;1.31;1.18;0.13;0;0;32;6;7;12;7;4.18;0.78;0.91;1.57;0.91;0;0;19;0;0;0;19;2.48;0;0;0;2.48;2;0.26;11;1.44;20;9;11;2.61;1.18;1.44;66;0;11;15;16;14;10;8.62;0;1.44;1.96;2.09;1.83;1.31;13;3;7;3;0;0;1.7;0.39;0.91;0.39;0;0;29;11;18;3.79;1.44;2.35
18;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;640;91;77;148;179;103;41;225;32;27;52;63;36;15;7868;FW;13.49;27.39;55;171;171;40;26;41;41;18;5;29.65;3.77;4.03;5.83;7.71;4.88;1.47;1.96;10.41;1.86;13.67;31;31;8;30;6;34;31;3.43;-4.13;23;6;221;78;273;96;39;59.34;22.46;18.74;18.15;0;20.84;7.89;6.58;6.37;0;26.88;7.77;7.78;8.24;3.1;9.44;2.73;2.73;2.89;1.09;30.28;;;86.22;0;0;393.75;1341.29;4.63;15.78;50;37;54;18;12;14.12;4.96;44.5;126.7;0;0;;;;0;0;;;;;;;;;;;;;0;11;11;0;0;0;0;0;3.86;3.86;0;0;0;0;0;3;1;2;1.05;0.35;0.7;0;0;4;4;0;0;0;1.4;1.4;0;0;0;12;4;1;3;4;4.21;1.4;0.35;1.05;1.4;0;0;4;0;0;0;4;1.4;0;0;0;1.4;0;0;3;1.05;9;6;3;3.16;2.11;1.05;17;0;3;2;7;4;1;5.97;0;1.05;0.7;2.46;1.4;0.35;3;2;1;0;0;0;1.05;0.7;0.35;0;0;0;2;0;2;0.7;0;0.7
19;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;5318;916;405;658;1224;935;1181;232;40;18;29;53;41;52;7868;FW;13.93;36.65;73;1374;1374;533;123;155;246;149;170;242.86;25.68;30.85;39.26;47.1;49.93;23.97;26.06;10.6;1.84;7.86;213;236;75;214;94;202;341;3.22;-6.65;190;31;2437;106;2619;114;380;473.47;210.82;177.93;84.72;0;20.67;9.2;7.77;3.7;0;209.61;94.7;44.26;43.06;27.59;9.15;4.13;1.93;1.88;1.2;29.83;;;683.08;0;0;0;0;4.35;17.8;328;379;321;187;159;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;64;64;0;0;0;0;0;2.79;2.79;0;0;0;0;0;7;3;4;0.31;0.13;0.17;7;0.31;16;16;0;0;0;0.7;0.7;0;0;0;48;11;7;7;23;2.1;0.48;0.31;0.31;1;0;0;33;0;0;0;33;1.44;0;0;0;1.44;3;0.13;23;1;31;19;12;1.35;0.83;0.52;134;0;18;14;34;23;45;5.85;0;0.79;0.61;1.48;1;1.96;56;15;25;12;3;1;2.45;0.65;1.09;0.52;0.13;0.04;62;2;60;2.71;0.09;2.62
20;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;3733;668;367;645;914;619;519;219;39;22;38;54;36;30;7868;FW;13.13;30.54;61;1024;1024;406;108;156;174;105;74;211.94;15.78;29.52;30.65;32.23;35.65;31.1;37.03;12.42;2.07;6.82;138;200;108;174;106;133;164;3.87;-5.45;185;46;1655;97;1798;105;306;448.73;162.03;158.42;124.28;4.01;26.3;9.5;9.29;7.28;0.24;216.35;73.59;52.36;62.88;27.52;12.68;4.31;3.07;3.69;1.61;38.99;;;665.09;0;0;0;0;4.12;17.46;222;281;265;116;140;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;70;67;3;0;0;0;0;4.1;3.93;0.18;0;0;0;0;14;9;5;0.82;0.53;0.29;16;0.94;28;28;0;0;0;1.64;1.64;0;0;0;63;13;15;11;24;3.69;0.76;0.88;0.64;1.41;0;0;32;0;0;0;32;1.88;0;0;0;1.88;4;0.23;20;1.17;36;20;16;2.11;1.17;0.94;131;0;15;27;37;30;22;7.68;0;0.88;1.58;2.17;1.76;1.29;37;18;13;6;0;0;2.17;1.06;0.76;0.35;0;0;47;8;39;2.76;0.47;2.29
21;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;2070;281;146;245;486;420;492;249;34;17;29;58;50;59;7868;FW;14.92;33.53;67;500;500;155;48;55;100;72;70;108.01;4.95;12.06;17.1;20.04;21.36;16;16.51;12.97;2.24;9.37;98;77;50;90;58;84;41;3.86;-6.07;93;17;1196;144;1219;146;205;236.77;74.6;80.46;77.7;4.01;28.44;8.96;9.66;9.33;0.48;114.6;25.58;26.84;39.43;22.75;13.76;3.07;3.22;4.74;2.73;42.2;;;351.37;0;0;0;0;5.11;17.23;118;112;108;109;52;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;39;38;1;0;0;0;0;4.68;4.56;0.12;0;0;0;0;7;5;2;0.84;0.6;0.24;4;0.48;16;16;0;0;0;1.92;1.92;0;0;0;42;5;6;10;21;5.04;0.6;0.72;1.2;2.52;0;0;14;0;0;0;14;1.68;0;0;0;1.68;4;0.48;12;1.44;21;12;9;2.52;1.44;1.08;67;0;6;3;19;18;21;8.05;0;0.72;0.36;2.28;2.16;2.52;29;10;11;7;1;0;3.48;1.2;1.32;0.84;0.12;0;28;2;26;3.36;0.24;3.12
22;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;4480;727;444;628;1108;709;864;233;38;23;33;58;37;45;7868;FW;13.99;32.94;66;1153;1153;413;135;148;222;112;123;187.26;28.14;31.6;38.7;34.98;28.48;13.84;11.52;9.75;1.68;10.31;171;226;38;220;66;123;309;4.3;-6.68;73;13;1988;104;2076;108;322;426.31;154.62;140.77;117.04;13.89;22.19;8.05;7.33;6.09;0.72;191.66;71.74;45.46;52.9;21.56;9.98;3.73;2.37;2.75;1.12;32.17;;;617.97;0;0;0;0;4.38;24.42;291;294;286;140;143;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;58;53;3;2;0;0;0;3.02;2.76;0.16;0.1;0;0;0;12;5;7;0.62;0.26;0.36;1;0.05;22;22;0;0;0;1.15;1.15;0;0;0;60;14;12;12;22;3.12;0.73;0.62;0.62;1.15;0;0;17;0;0;0;17;0.89;0;0;0;0.89;2;0.1;22;1.15;43;22;21;2.24;1.15;1.09;125;0;24;16;39;17;29;6.51;0;1.25;0.83;2.03;0.89;1.51;37;15;11;7;4;0;1.93;0.78;0.57;0.36;0.21;0;48;5;43;2.5;0.26;2.24
23;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;4560;671;446;583;1056;780;1026;245;36;24;31;57;42;55;7868;FW;14.68;33.46;67;1118;1118;361;135;141;206;129;146;204.87;23.72;32.23;36.04;33.29;35.44;24.35;19.81;10.99;1.86;6.95;147;237;63;203;88;143;236;4.07;-7.05;107;20;2390;128;2520;135;414;481.82;178.92;161.15;135.22;6.52;25.86;9.6;8.65;7.26;0.35;230.11;80.91;52.68;71.85;24.67;12.35;4.34;2.83;3.86;1.32;38.2;;;711.93;0;0;0;0;4.65;19.41;288;274;268;167;121;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;72;69;3;0;0;0;0;3.86;3.7;0.16;0;0;0;0;11;2;9;0.59;0.11;0.48;2;0.11;24;24;0;0;0;1.29;1.29;0;0;0;67;10;16;15;26;3.6;0.54;0.86;0.8;1.4;0;0;20;0;0;0;20;1.07;0;0;0;1.07;1;0.05;24;1.29;52;15;37;2.79;0.8;1.99;140;0;19;22;34;24;41;7.51;0;1.02;1.18;1.82;1.29;2.2;45;16;13;13;3;0;2.41;0.86;0.7;0.7;0.16;0;58;7;51;3.11;0.38;2.74
24;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;3550;435;274;408;736;800;897;250;31;19;29;52;56;63;7868;FW;15.01;31.73;63;852;852;265;76;96;145;131;138;159.72;15.38;23.08;27.1;27.49;27.6;16.68;22.39;11.25;1.98;13.52;141;172;74;143;61;108;152;3.29;-5.24;154;33;1919;135;1822;128;295;296.3;117.95;99.32;79.03;0;20.87;8.31;7;5.57;0;131.46;47.24;33.14;40.81;10.28;9.26;3.33;2.33;2.87;0.72;30.13;;;427.76;0;0;412.92;1766.28;4.86;20.78;246;188;188;140;90;75.69;5.33;49.5;702.8;0;0;;;;0;0;;;;;;;;;;;;;0;41;41;0;0;0;0;0;2.89;2.89;0;0;0;0;0;10;4;6;0.7;0.28;0.42;7;0.49;15;15;0;0;0;1.06;1.06;0;0;0;38;8;8;9;13;2.68;0.56;0.56;0.63;0.92;0;0;29;0;0;0;29;2.04;0;0;0;2.04;1;0.07;15;1.06;14;9;5;0.99;0.63;0.35;89;0;9;13;18;15;34;6.27;0;0.63;0.92;1.27;1.06;2.39;39;8;15;14;2;0;2.75;0.56;1.06;0.99;0.14;0;51;3;48;3.59;0.21;3.38
25;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;4090;588;452;708;1187;625;529;223;32;25;39;65;34;29;7868;FW;13.38;32.97;66;1101;1101;388;132;169;232;104;75;205.14;18.69;37.24;40.92;37.47;31.69;19.78;19.35;11.18;1.87;6.15;174;257;61;224;71;126;187;4.01;-6.77;104;28;1802;98;2115;115;350;511.15;184.1;178.74;142.13;6.19;27.87;10.04;9.74;7.75;0.34;252.1;80.56;58.55;86.88;26.1;13.74;4.39;3.19;4.74;1.42;41.61;;;763.25;0;0;361.61;1786.17;4.25;21.01;255;247;300;126;172;95.44;5.2;44.1;809.5;0;0;;;;0;0;;;;;;;;;;;;;0;87;84;3;0;0;0;0;4.74;4.58;0.16;0;0;0;0;14;7;7;0.76;0.38;0.38;9;0.49;32;32;0;0;0;1.74;1.74;0;0;0;78;11;23;14;30;4.25;0.6;1.25;0.76;1.64;0;0;22;0;0;0;22;1.2;0;0;0;1.2;0;0;21;1.14;35;15;20;1.91;0.82;1.09;145;0;26;29;37;26;27;7.91;0;1.42;1.58;2.02;1.42;1.47;41;19;12;6;4;0;2.24;1.04;0.65;0.33;0.22;0;60;6;54;3.27;0.33;2.94
26;Guest_Team O;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;4041;475;417;582;941;829;796;253;30;26;36;59;52;50;7868;FW;15.17;32.23;64;959;959;272;122;133;185;136;109;184.04;17.61;30.62;30.94;34.75;28.28;16.37;25.48;11.52;1.95;13.78;158;211;74;168;58;116;173;3.53;-5.54;229;40;2011;126;2126;133;338;378.95;174.45;136.49;68.01;0;23.71;10.92;8.54;4.26;0;185.63;71.56;47.04;44.35;22.67;11.62;4.48;2.94;2.78;1.42;35.33;;;564.57;0;0;389.82;1623.22;4.59;19.1;266;212;281;114;86;87.33;5.46;50;799.9;0;0;;;;0;0;;;;;;;;;;;;;0;46;45;1;0;0;0;0;2.88;2.82;0.06;0;0;0;0;8;3;5;0.5;0.19;0.31;8;0.5;8;8;0;0;0;0.5;0.5;0;0;0;51;11;9;6;25;3.19;0.69;0.56;0.38;1.56;0;0;30;0;0;0;30;1.88;0;0;0;1.88;7;0.44;15;0.94;45;18;27;2.82;1.13;1.69;120;0;12;22;28;25;33;7.51;0;0.75;1.38;1.75;1.56;2.06;44;17;18;7;2;0;2.75;1.06;1.13;0.44;0.13;0;67;7;60;4.19;0.44;3.75
27;Guest_Team;;vs Zurich;234;Match;10.12.2022 21:52;10.12.2022;10.12.2022;21:52:45;20:52:45;10.12.2022 20:52;10.12.2022 19:41;10.12.2022;10.12.2022;19:41:37;18:41:37;10.12.2022 18:41;1308;1281;14;7;6;0;0;21;21;0;0;0;0;0;7868;Goalkeeper;1.26;19.09;38;3742;3742;3735;4;2;1;0;0;211.94;132.83;46.76;19.83;9.26;2.37;0.74;0.16;3.4;0.56;3.63;54;450;1;147;4;13;3074;3.57;-3.8;0;0;13;0;16;0;9;792.03;657.96;110.86;23.21;0;12.7;10.55;1.78;0.37;0;399.71;332.47;59.28;7.04;0.92;6.41;5.33;0.95;0.11;0.01;19.11;;;1191.74;0;0;0;0;0.43;12.41;5;304;14;1;3418;0;0;0;0;0;0;;;;0;0;;;;;;;;;;;;;0;10;9;1;0;0;0;0;0.16;0.14;0.02;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0.02;0.02;0;0;0;6;3;1;0;2;0.1;0.05;0.02;0;0.03;30;0.48;0;0;0;0;0;0;0;0;0;0;0;0;3;0.05;0;0;0;0;0;0;5;0;4;0;1;0;0;0.08;0;0.06;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0.02;0;0.02
